,From,To,Weight
7882,Benjamin D. Heavner,Ravi K. Madduri,1
7883,Benjamin D. Heavner,Stian Soiland-Reyes,1
7884,Carl Kesselman,Carole A. Goble,1
7885,Carl Kesselman,Eric W. Deutsch,1
7886,Carl Kesselman,Ian T. Foster,1
7887,Carl Kesselman,Ivo D. Dinov,1
7888,Carl Kesselman,Kristi Clark,1
7889,Carl Kesselman,Kyle Chard,1
7890,Carl Kesselman,Mike D'Arcy,1
7891,Carl Kesselman,Nathan D. Price 0001,1
7892,Carl Kesselman,Ravi K. Madduri,1
7893,Carl Kesselman,Stian Soiland-Reyes,1
7894,Carole A. Goble,Eric W. Deutsch,1
7895,Carole A. Goble,Ian T. Foster,1
7896,Carole A. Goble,Ivo D. Dinov,1
7897,Carole A. Goble,Kristi Clark,1
7898,Carole A. Goble,Kyle Chard,1
7899,Carole A. Goble,Mike D'Arcy,1
7900,Carole A. Goble,Nathan D. Price 0001,1
7901,Carole A. Goble,Ravi K. Madduri,1
7902,Carole A. Goble,Stian Soiland-Reyes,1
7903,Eric W. Deutsch,Ian T. Foster,1
7904,Eric W. Deutsch,Ivo D. Dinov,1
7905,Eric W. Deutsch,Kristi Clark,1
7906,Eric W. Deutsch,Kyle Chard,1
7907,Eric W. Deutsch,Mike D'Arcy,1
7908,Eric W. Deutsch,Nathan D. Price 0001,1
7909,Eric W. Deutsch,Ravi K. Madduri,1
7910,Eric W. Deutsch,Stian Soiland-Reyes,1
7911,Ian T. Foster,Ivo D. Dinov,1
7912,Ian T. Foster,Kristi Clark,1
7913,Ian T. Foster,Kyle Chard,1
7914,Ian T. Foster,Mike D'Arcy,1
7915,Ian T. Foster,Nathan D. Price 0001,1
7916,Ian T. Foster,Ravi K. Madduri,1
7917,Ian T. Foster,Stian Soiland-Reyes,1
7918,Ivo D. Dinov,Kristi Clark,1
7919,Ivo D. Dinov,Kyle Chard,1
7920,Ivo D. Dinov,Mike D'Arcy,1
7921,Ivo D. Dinov,Nathan D. Price 0001,1
7922,Ivo D. Dinov,Ravi K. Madduri,1
7923,Ivo D. Dinov,Stian Soiland-Reyes,1
7924,Kristi Clark,Kyle Chard,1
7925,Kristi Clark,Mike D'Arcy,1
7926,Kristi Clark,Nathan D. Price 0001,1
7927,Kristi Clark,Ravi K. Madduri,1
7928,Kristi Clark,Stian Soiland-Reyes,1
7929,Kyle Chard,Mike D'Arcy,1
7930,Kyle Chard,Nathan D. Price 0001,1
7931,Kyle Chard,Ravi K. Madduri,1
7932,Kyle Chard,Stian Soiland-Reyes,1
7933,Mike D'Arcy,Nathan D. Price 0001,1
7934,Mike D'Arcy,Ravi K. Madduri,1
7935,Mike D'Arcy,Stian Soiland-Reyes,1
7936,Nathan D. Price 0001,Ravi K. Madduri,1
7937,Nathan D. Price 0001,Stian Soiland-Reyes,1
7938,Ravi K. Madduri,Stian Soiland-Reyes,1
7939,Francesco Bonchi,Gianmarco De Francisci Morales,1
7940,Francesco Bonchi,Ioanna Tsalouchidou,1
7941,Francesco Bonchi,Ricardo Baeza-Yates,1
7942,Gianmarco De Francisci Morales,Ioanna Tsalouchidou,1
7943,Gianmarco De Francisci Morales,Ricardo Baeza-Yates,1
7944,Ioanna Tsalouchidou,Ricardo Baeza-Yates,1
7945,Chandra Krintz,Rich Wolski,1
7946,Chandra Krintz,Stratos Dimopoulos,1
7947,Rich Wolski,Stratos Dimopoulos,1
7948,Anders Høst-Madsen,Chad Walton,1
7949,Anders Høst-Madsen,Elyas Sabeti,2
7950,Anders Høst-Madsen,Su Jun Lim,1
7951,Chad Walton,Elyas Sabeti,1
7952,Chad Walton,Su Jun Lim,1
7953,Elyas Sabeti,Su Jun Lim,1
7954,Lauritz Thamsen,Odej Kao,1
7955,Odej Kao,Thomas Renner,1
7956,Arun Kejariwal,David S. Matteson,1
7957,Arun Kejariwal,Nicholas A. James,1
7958,David S. Matteson,Nicholas A. James,1
7959,Gopi Chand Nutakki,Olfa Nasraoui,1
7960,Gerald Schaefer,Hitoshi Iyatomi,1
7961,Gerald Schaefer,M. Emre Celebi,1
7962,Gerald Schaefer,Takuya Yoshida,1
7963,Hitoshi Iyatomi,M. Emre Celebi,1
7964,Hitoshi Iyatomi,Takuya Yoshida,1
7965,M. Emre Celebi,Takuya Yoshida,1
7966,Amine Lamine,Ata Sasmaz,1
7967,Amine Lamine,Brahim Hnich,1
7968,Amine Lamine,Faisal R. Al-Osaimi,1
7969,Amine Lamine,Majid Alotaibi,1
7970,Amine Lamine,Ozkan Sayin,1
7971,Ata Sasmaz,Brahim Hnich,1
7972,Ata Sasmaz,Faisal R. Al-Osaimi,1
7973,Ata Sasmaz,Majid Alotaibi,1
7974,Ata Sasmaz,Ozkan Sayin,1
7975,Brahim Hnich,Faisal R. Al-Osaimi,1
7976,Brahim Hnich,Majid Alotaibi,1
7977,Brahim Hnich,Ozkan Sayin,1
7978,Faisal R. Al-Osaimi,Majid Alotaibi,1
7979,Faisal R. Al-Osaimi,Ozkan Sayin,1
7980,Majid Alotaibi,Ozkan Sayin,1
7981,C. T. Sai Adithya,Josephine M. Namayanja,1
7982,C. T. Sai Adithya,Sai C. Pallaprolu,1
7983,C. T. Sai Adithya,Vandana P. Janeja,1
7984,Josephine M. Namayanja,Sai C. Pallaprolu,1
7985,Josephine M. Namayanja,Vandana P. Janeja,1
7986,Sai C. Pallaprolu,Vandana P. Janeja,2
7987,Chun Guo 0001,Xiaozhong Liu,2
7988,Chun-Ta Lu,Jingyuan Zhang,1
7989,Chun-Ta Lu,Mianwei Zhou,1
7990,Chun-Ta Lu,Yi Chang 0001,1
7991,Jingyuan Zhang,Mianwei Zhou,1
7992,Jingyuan Zhang,Philip S. Yu,1
7993,Jingyuan Zhang,Sihong Xie,1
7994,Jingyuan Zhang,Yi Chang 0001,1
7995,Mianwei Zhou,Philip S. Yu,1
7996,Mianwei Zhou,Sihong Xie,1
7997,Philip S. Yu,Yi Chang 0001,1
7998,Sihong Xie,Yi Chang 0001,1
7999,Jinfeng Yi,Kush R. Varshney,1
8000,Jinfeng Yi,Raya Horesh,1
8001,Kush R. Varshney,Raya Horesh,1
8002,Chao Huang 0001,Shenglong Zhu,1
8003,Daniel Yue Zhang,Shenglong Zhu,1
8004,Dong Wang 0002,Shenglong Zhu,1
8005,Hui Zang,Xiaoli Ma,2
8006,Hui Zang,Yiming Kong,2
8007,Xiaoli Ma,Yiming Kong,2
8008,Changwook Jung,Soo-Hyung Kim,1
8009,Changwook Jung,Yoon-Joon Lee,1
8010,Soo-Hyung Kim,Yoon-Joon Lee,1
8011,Jin Yang,Kai Yang 0001,1
8012,Jin Yang,Ruilin Liu,1
8013,Jin Yang,Tao Quan,1
8014,Jin Yang,Yanjia Sun,1
8015,Kai Yang 0001,Ruilin Liu,1
8016,Kai Yang 0001,Tao Quan,1
8017,Kai Yang 0001,Yanjia Sun,1
8018,Ruilin Liu,Tao Quan,1
8019,Ruilin Liu,Yanjia Sun,1
8020,Tao Quan,Yanjia Sun,1
8021,James She,Ming Cheung,1
8022,James She,Xiaopeng Li,1
8023,Ming Cheung,Xiaopeng Li,1
8024,Charles Schmitt,Claris Castillo,1
8025,Charles Schmitt,Fan Jiang,1
8026,Claris Castillo,Fan Jiang,1
8027,Kaiji Chen,Yongluan Zhou,1
8028,Adiska Fardani Haryadi,Agung Wahyudi,1
8029,Adiska Fardani Haryadi,Haiko Van Der Voort,1
8030,Adiska Fardani Haryadi,Joris Hulstijn,1
8031,Adiska Fardani Haryadi,Marijn Janssen 0001,1
8032,Agung Wahyudi,Haiko Van Der Voort,1
8033,Agung Wahyudi,Joris Hulstijn,1
8034,Agung Wahyudi,Marijn Janssen 0001,1
8035,Haiko Van Der Voort,Joris Hulstijn,1
8036,Haiko Van Der Voort,Marijn Janssen 0001,1
8037,Joris Hulstijn,Marijn Janssen 0001,1
8038,Bennett B. Borden,Jason R. Baron,1
8039,Adel Assiri,Ahmed Emam,1
8040,Adel Assiri,Hmood Al-Dossari,1
8041,Ahmed Emam,Hmood Al-Dossari,1
8042,Eduard Ayguadé,Jonatan Poveda,1
8043,Eduard Ayguadé,Jordi Torres,1
8044,Eduard Ayguadé,Marc Elena,1
8045,Eduard Ayguadé,Mauro Gomez,1
8046,Eduard Ayguadé,Mouna Makni,1
8047,Eduard Ayguadé,Otto Wüst,1
8048,Eduard Ayguadé,Rubén Tous,1
8049,Jonatan Poveda,Jordi Torres,1
8050,Jonatan Poveda,Marc Elena,1
8051,Jonatan Poveda,Mauro Gomez,1
8052,Jonatan Poveda,Mouna Makni,1
8053,Jonatan Poveda,Otto Wüst,1
8054,Jonatan Poveda,Rubén Tous,1
8055,Jordi Torres,Marc Elena,1
8056,Jordi Torres,Mauro Gomez,1
8057,Jordi Torres,Mouna Makni,1
8058,Jordi Torres,Otto Wüst,1
8059,Jordi Torres,Rubén Tous,1
8060,Marc Elena,Mauro Gomez,1
8061,Marc Elena,Mouna Makni,1
8062,Marc Elena,Otto Wüst,1
8063,Marc Elena,Rubén Tous,1
8064,Mauro Gomez,Mouna Makni,1
8065,Mauro Gomez,Otto Wüst,1
8066,Mauro Gomez,Rubén Tous,1
8067,Mouna Makni,Otto Wüst,1
8068,Mouna Makni,Rubén Tous,1
8069,Otto Wüst,Rubén Tous,1
8070,Charalampos Chelmis,Charith Wickramaarachchi,1
8071,Charalampos Chelmis,Rajgopal Kannan,1
8072,Charalampos Chelmis,Viktor K. Prasanna,1
8073,Charith Wickramaarachchi,Rajgopal Kannan,1
8074,Charith Wickramaarachchi,Viktor K. Prasanna,1
8075,Rajgopal Kannan,Viktor K. Prasanna,1
8076,Di Zhong,Hui Zhang 0006,1
8077,Di Zhong,Juan Lin,1
8078,Di Zhong,Yiwen Zhong,1
8079,Hui Zhang 0006,Juan Lin,1
8080,Hui Zhang 0006,Yiwen Zhong,1
8081,Juan Lin,Yiwen Zhong,1
8082,Jawon Song,Maria Esteva,1
8083,Jawon Song,Ramona L. Walls,1
8084,Jawon Song,Ruizhu Huang,1
8085,Jawon Song,Weijia Xu,1
8086,Maria Esteva,Ramona L. Walls,1
8087,Maria Esteva,Ruizhu Huang,1
8088,Maria Esteva,Weijia Xu,1
8089,Ramona L. Walls,Ruizhu Huang,1
8090,Ramona L. Walls,Weijia Xu,1
8091,Ruizhu Huang,Weijia Xu,1
8092,Assefaw Hadish Gebremedhin,Hassan Ghasemzadeh 0001,1
8093,Assefaw Hadish Gebremedhin,Ramyar Saeedi,1
8094,Hassan Ghasemzadeh 0001,Ramyar Saeedi,1
8095,Shujia Zhou,Toshihisa Matsui,1
8096,Shujia Zhou,Wei-Kuo Tao,1
8097,Shujia Zhou,Xiaowen Li,1
8098,Toshihisa Matsui,Wei-Kuo Tao,1
8099,Toshihisa Matsui,Xiaowen Li,1
8100,Wei-Kuo Tao,Xiaowen Li,1
8101,Richard O. Sinnott,Shuo Wang,1
8102,Richard O. Sinnott,Surya Nepal,1
8103,Shuo Wang,Surya Nepal,1
8104,Raphaël Khoury,Sylvain Hallé,1
8105,Raphaël Khoury,Sébastien Gaboury,1
8106,Sylvain Hallé,Sébastien Gaboury,1
8107,Aditya Mangla,Jagat Sesh Challa,1
8108,Aditya Mangla,Navneet Goyal,1
8109,Aditya Mangla,Poonam Goyal,1
8110,Aditya Mangla,S. Nikhil 0001,1
8111,Aditya Mangla,Sundar Balasubramaniam,1
8112,Jagat Sesh Challa,Navneet Goyal,1
8113,Jagat Sesh Challa,Poonam Goyal,1
8114,Jagat Sesh Challa,S. Nikhil 0001,1
8115,Jagat Sesh Challa,Sundar Balasubramaniam,1
8116,Navneet Goyal,Poonam Goyal,1
8117,Navneet Goyal,S. Nikhil 0001,1
8118,Navneet Goyal,Sundar Balasubramaniam,1
8119,Poonam Goyal,S. Nikhil 0001,1
8120,Poonam Goyal,Sundar Balasubramaniam,1
8121,S. Nikhil 0001,Sundar Balasubramaniam,1
8122,Luciano Gervasoni,Martí Bosch,1
8123,Luciano Gervasoni,Peter F. Sturm,1
8124,Luciano Gervasoni,Serge Fenet,1
8125,Martí Bosch,Peter F. Sturm,1
8126,Martí Bosch,Serge Fenet,1
8127,Peter F. Sturm,Serge Fenet,1
8128,Hui Li,Wei He,1
8129,Hui Li,Xin Li,1
8130,Hui Li,Zhihao Huang,1
8131,Wei He,Xin Li,1
8132,Wei He,Zhihao Huang,1
8133,Ahsanul Haque,Yupeng Gao,1
8134,Ahsanul Haque,Zhuoyi Wang,1
8135,Charu C. Aggarwal,Yupeng Gao,1
8136,Charu C. Aggarwal,Zhuoyi Wang,1
8137,Latifur Khan,Yupeng Gao,1
8138,Latifur Khan,Zhuoyi Wang,1
8139,Swarup Chandra,Yupeng Gao,1
8140,Swarup Chandra,Zhuoyi Wang,1
8141,Yupeng Gao,Zhuoyi Wang,1
8142,Raghu Chintalapati,Sai C. Pallaprolu,1
8143,Raghu Chintalapati,Vandana P. Janeja,1
8144,Raghu Chintalapati,Vasundhara Misal,1
8145,Raghu Chintalapati,Yelena Yesha,1
8146,Sai C. Pallaprolu,Vasundhara Misal,1
8147,Sai C. Pallaprolu,Yelena Yesha,1
8148,Vandana P. Janeja,Vasundhara Misal,1
8149,Vandana P. Janeja,Yelena Yesha,1
8150,Vasundhara Misal,Yelena Yesha,1
8151,Guanggang Geng,Xiaodong Lee,1
8152,Guanggang Geng,Xueni Li,1
8153,Guanggang Geng,Yong Chen,1
8154,Guanggang Geng,Zhiwei Yan,1
8155,Xiaodong Lee,Xueni Li,1
8156,Xiaodong Lee,Yong Chen,1
8157,Xiaodong Lee,Zhiwei Yan,1
8158,Xueni Li,Yong Chen,1
8159,Xueni Li,Zhiwei Yan,1
8160,Yong Chen,Zhiwei Yan,1
8161,Liudong Zuo,Mengxia Michelle Zhu,1
8162,Bronis R. de Supinski,Dimitrios S. Nikolopoulos,1
8163,Bronis R. de Supinski,Hans Vandierendonck,1
8164,Bronis R. de Supinski,Mahwish Arif,1
8165,Carlos Cepeda Mora,Chia-Tien Dan Lo,1
8166,Carlos Cepeda Mora,Pablo Ordóñez,1
8167,Chia-Tien Dan Lo,Pablo Ordóñez,1
8168,Bingchuan Liu,Huimin Zhou,1
8169,Bingchuan Liu,Yudong Tan,1
8170,Huimin Zhou,Yudong Tan,1
8171,Dunling Li,Li-yueh Hsu,1
8172,Dunling Li,Lin-Ching Chang,1
8173,Dunling Li,Marcus Y. Chen,1
8174,Dunling Li,Vy Bui,1
8175,Li-yueh Hsu,Lin-Ching Chang,1
8176,Li-yueh Hsu,Marcus Y. Chen,1
8177,Li-yueh Hsu,Vy Bui,1
8178,Lin-Ching Chang,Marcus Y. Chen,1
8179,Lin-Ching Chang,Vy Bui,1
8180,Marcus Y. Chen,Vy Bui,1
8181,Tamio Koyama,Yasuko Kawahata,1
8182,Alexander Noe,Emanuel Jöbstl,1
8183,Alexander Noe,Huyen Chau Nguyen,1
8184,Alexander Noe,Matthias Stumpp,1
8185,Alexander Noe,Michael Axtmann,1
8186,Alexander Noe,Peter Sanders 0001,1
8187,Alexander Noe,Sebastian Lamm,1
8188,Alexander Noe,Sebastian Schlag,1
8189,Alexander Noe,Timo Bingmann,1
8190,Alexander Noe,Tobias Sturm,1
8191,Emanuel Jöbstl,Huyen Chau Nguyen,1
8192,Emanuel Jöbstl,Matthias Stumpp,1
8193,Emanuel Jöbstl,Michael Axtmann,1
8194,Emanuel Jöbstl,Peter Sanders 0001,1
8195,Emanuel Jöbstl,Sebastian Lamm,1
8196,Emanuel Jöbstl,Sebastian Schlag,1
8197,Emanuel Jöbstl,Timo Bingmann,1
8198,Emanuel Jöbstl,Tobias Sturm,1
8199,Huyen Chau Nguyen,Matthias Stumpp,1
8200,Huyen Chau Nguyen,Michael Axtmann,1
8201,Huyen Chau Nguyen,Peter Sanders 0001,1
8202,Huyen Chau Nguyen,Sebastian Lamm,1
8203,Huyen Chau Nguyen,Sebastian Schlag,1
8204,Huyen Chau Nguyen,Timo Bingmann,1
8205,Huyen Chau Nguyen,Tobias Sturm,1
8206,Matthias Stumpp,Michael Axtmann,1
8207,Matthias Stumpp,Peter Sanders 0001,1
8208,Matthias Stumpp,Sebastian Lamm,1
8209,Matthias Stumpp,Sebastian Schlag,1
8210,Matthias Stumpp,Timo Bingmann,1
8211,Matthias Stumpp,Tobias Sturm,1
8212,Michael Axtmann,Peter Sanders 0001,1
8213,Michael Axtmann,Sebastian Lamm,1
8214,Michael Axtmann,Sebastian Schlag,1
8215,Michael Axtmann,Timo Bingmann,1
8216,Michael Axtmann,Tobias Sturm,1
8217,Peter Sanders 0001,Sebastian Lamm,1
8218,Peter Sanders 0001,Sebastian Schlag,1
8219,Peter Sanders 0001,Timo Bingmann,1
8220,Peter Sanders 0001,Tobias Sturm,1
8221,Sebastian Lamm,Sebastian Schlag,1
8222,Sebastian Lamm,Timo Bingmann,1
8223,Sebastian Lamm,Tobias Sturm,1
8224,Sebastian Schlag,Timo Bingmann,1
8225,Sebastian Schlag,Tobias Sturm,1
8226,Timo Bingmann,Tobias Sturm,1
8227,Cheong Hee Park,Youngsoon Kang,1
8228,Colin Bellinger,Farrukh Ahmed,1
8229,Colin Bellinger,Michele Samorani,1
8230,Colin Bellinger,Osmar R. Zaïane,1
8231,Farrukh Ahmed,Michele Samorani,2
8232,Farrukh Ahmed,Osmar R. Zaïane,2
8233,Michele Samorani,Osmar R. Zaïane,2
8234,Hamideh Afsarmanesh,Leon Kempers,1
8235,Hamideh Afsarmanesh,Mohammad Shafahi,1
8236,Leon Kempers,Mohammad Shafahi,1
8237,Abdel-Rahman H. Tawil,Elyes Lamine,1
8238,Abdel-Rahman H. Tawil,Kingsley Okoye,1
8239,Abdel-Rahman H. Tawil,Syed Islam,1
8240,Abdel-Rahman H. Tawil,Usman Naeem,1
8241,Elyes Lamine,Kingsley Okoye,1
8242,Elyes Lamine,Syed Islam,1
8243,Elyes Lamine,Usman Naeem,1
8244,Kingsley Okoye,Syed Islam,1
8245,Kingsley Okoye,Usman Naeem,1
8246,Syed Islam,Usman Naeem,1
8247,Amira Mohamed,Haitham Abu-Rub,1
8248,Amira Mohamed,Shady S. Refaat,1
8249,Haitham Abu-Rub,Shady S. Refaat,1
8250,Gen Kobayashi,Hiroaki Muroi,1
8251,Gen Kobayashi,Kyoto Yono,1
8252,Gen Kobayashi,Masanori Yamasaki,1
8253,Gen Kobayashi,Motoki Naruke,1
8254,Gen Kobayashi,Takuya Watanabe 0002,1
8255,Hiroaki Muroi,Kyoto Yono,1
8256,Hiroaki Muroi,Masanori Yamasaki,1
8257,Hiroaki Muroi,Motoki Naruke,1
8258,Hiroaki Muroi,Takuya Watanabe 0002,1
8259,Kyoto Yono,Masanori Yamasaki,1
8260,Kyoto Yono,Motoki Naruke,1
8261,Kyoto Yono,Takuya Watanabe 0002,1
8262,Masanori Yamasaki,Motoki Naruke,1
8263,Masanori Yamasaki,Takuya Watanabe 0002,1
8264,Motoki Naruke,Takuya Watanabe 0002,1
8265,Alvin Jude,Eugen Feller,1
8266,Alvin Jude,Julien Forgeat,1
8267,Alvin Jude,Nimish Radia,1
8268,Alvin Jude,Ole J. Mengshoel,1
8269,Alvin Jude,Tong Yu 0001,1
8270,Eugen Feller,Julien Forgeat,1
8271,Eugen Feller,Nimish Radia,1
8272,Eugen Feller,Ole J. Mengshoel,1
8273,Eugen Feller,Tong Yu 0001,1
8274,Julien Forgeat,Nimish Radia,1
8275,Julien Forgeat,Ole J. Mengshoel,1
8276,Julien Forgeat,Tong Yu 0001,1
8277,Nimish Radia,Ole J. Mengshoel,1
8278,Nimish Radia,Tong Yu 0001,1
8279,Ole J. Mengshoel,Tong Yu 0001,1
8280,Jianwu Wang,Qingquan Zhang,1
8281,Jianwu Wang,Tiantian Xie,1
8282,Qingquan Zhang,Tiantian Xie,1
8283,Qingquan Zhang,Ting Zhu,1
8284,Qingquan Zhang,Zhichuan Huang,1
8285,Tiantian Xie,Ting Zhu,1
8286,Tiantian Xie,Zhichuan Huang,1
8287,Andrew Hulbert,Anthony D. Fox,1
8288,Andrew Hulbert,Christopher N. Eichelberger,1
8289,Andrew Hulbert,James N. Hughes,1
8290,Andrew Hulbert,Thomas Kunicki,1
8291,Anthony D. Fox,Christopher N. Eichelberger,1
8292,Anthony D. Fox,James N. Hughes,1
8293,Anthony D. Fox,Thomas Kunicki,1
8294,Christopher N. Eichelberger,James N. Hughes,1
8295,Christopher N. Eichelberger,Thomas Kunicki,1
8296,James N. Hughes,Thomas Kunicki,1
8297,Alan Serrano,Mike Lakoju,1
8298,Kyuseok Shim,Wooyeol Kim,1
8299,Kyuseok Shim,Younghoon Kim,1
8300,Wooyeol Kim,Younghoon Kim,1
8301,Aleksandar Stojadinovic,Ljiljana Stojanovic,1
8302,Aleksandar Stojadinovic,Marko Dinic,1
8303,Aleksandar Stojadinovic,Nenad Stojanovic,1
8304,Ljiljana Stojanovic,Marko Dinic,1
8305,Ljiljana Stojanovic,Nenad Stojanovic,1
8306,Marko Dinic,Nenad Stojanovic,1
8307,Andreas Unterweger,Dominik Engel,1
8308,Alok Singh 0004,Bibi Raju,1
8309,Alok Singh 0004,Darren J. Kerbyson,1
8310,Alok Singh 0004,Eric G. Stephan,1
8311,Alok Singh 0004,Ilkay Altintas,1
8312,Alok Singh 0004,Kerstin Kleese van Dam,1
8313,Alok Singh 0004,Malachi Schram,1
8314,Alok Singh 0004,Matt MacDuff,1
8315,Alok Singh 0004,Todd Elsethagen,1
8316,Bibi Raju,Darren J. Kerbyson,1
8317,Bibi Raju,Eric G. Stephan,1
8318,Bibi Raju,Ilkay Altintas,1
8319,Bibi Raju,Kerstin Kleese van Dam,1
8320,Bibi Raju,Malachi Schram,1
8321,Bibi Raju,Matt MacDuff,1
8322,Bibi Raju,Todd Elsethagen,1
8323,Darren J. Kerbyson,Eric G. Stephan,1
8324,Darren J. Kerbyson,Ilkay Altintas,1
8325,Darren J. Kerbyson,Kerstin Kleese van Dam,1
8326,Darren J. Kerbyson,Malachi Schram,1
8327,Darren J. Kerbyson,Matt MacDuff,1
8328,Darren J. Kerbyson,Todd Elsethagen,1
8329,Eric G. Stephan,Ilkay Altintas,1
8330,Eric G. Stephan,Kerstin Kleese van Dam,1
8331,Eric G. Stephan,Malachi Schram,1
8332,Eric G. Stephan,Matt MacDuff,1
8333,Eric G. Stephan,Todd Elsethagen,1
8334,Ilkay Altintas,Kerstin Kleese van Dam,1
8335,Ilkay Altintas,Malachi Schram,1
8336,Ilkay Altintas,Matt MacDuff,1
8337,Ilkay Altintas,Todd Elsethagen,1
8338,Kerstin Kleese van Dam,Malachi Schram,1
8339,Kerstin Kleese van Dam,Matt MacDuff,1
8340,Kerstin Kleese van Dam,Todd Elsethagen,1
8341,Malachi Schram,Matt MacDuff,1
8342,Malachi Schram,Todd Elsethagen,1
8343,Matt MacDuff,Todd Elsethagen,1
8344,Alexander Brodsky 0001,M. Omar Nachawati,1
8345,Alexander Brodsky 0001,Mohan Krishnamoorthy,1
8346,Alexander Brodsky 0001,William Z. Bernstein,1
8347,M. Omar Nachawati,Mohan Krishnamoorthy,1
8348,M. Omar Nachawati,William Z. Bernstein,1
8349,Mohan Krishnamoorthy,William Z. Bernstein,1
8350,Carlo Pierpaoli,Elizabeth B. Hutchinson,1
8351,Carlo Pierpaoli,Jeffrey Jenkins,1
8352,Carlo Pierpaoli,Lin-Ching Chang,1
8353,Carlo Pierpaoli,M. Okan Irfanoglu,1
8354,Elizabeth B. Hutchinson,Jeffrey Jenkins,1
8355,Elizabeth B. Hutchinson,Lin-Ching Chang,1
8356,Elizabeth B. Hutchinson,M. Okan Irfanoglu,1
8357,Jeffrey Jenkins,Lin-Ching Chang,1
8358,Jeffrey Jenkins,M. Okan Irfanoglu,1
8359,Lin-Ching Chang,M. Okan Irfanoglu,1
8360,Chih-Ya Shen,Chun-Chieh Chen,1
8361,Chun-Chieh Chen,Ming-Syan Chen,1
8362,Daniel Sun,Muhammad Atif,1
8363,Daniel Sun,Ruoyu Wang 0004,1
8364,Daniel Sun,Surya Nepal,1
8365,Guoqiang Li 0001,Muhammad Atif,1
8366,Guoqiang Li 0001,Ruoyu Wang 0004,1
8367,Guoqiang Li 0001,Surya Nepal,1
8368,Muhammad Atif,Ruoyu Wang 0004,1
8369,Muhammad Atif,Surya Nepal,1
8370,Ruoyu Wang 0004,Surya Nepal,1
8371,Brent Paulovicks,Petros Zerfos,1
8372,Brent Paulovicks,Syed Yousaf Shah,1
8373,Petros Zerfos,Syed Yousaf Shah,1
8374,Bryan Rainey,David F. Gleich,1
8375,Azadeh Eftekhari,Farhana H. Zulkernine,1
8376,Azadeh Eftekhari,Patrick Martin 0001,1
8377,Farhana H. Zulkernine,Patrick Martin 0001,1
8378,James Bailey 0001,Richard O. Sinnott,1
8379,James Bailey 0001,Rodrigo N. Calheiros,1
8380,James Bailey 0001,Yali Zhao,1
8381,Richard O. Sinnott,Rodrigo N. Calheiros,1
8382,Richard O. Sinnott,Yali Zhao,1
8383,Rodrigo N. Calheiros,Yali Zhao,1
8384,Johan A. K. Suykens,Rocco Langone,1
8385,Katchaguy Areekijseree,Ricky Laishram,2
8386,Katchaguy Areekijseree,Sucheta Soundarajan,2
8387,Ricky Laishram,Sucheta Soundarajan,2
8388,Elham Sahebkar Khorasani,John Champaign,1
8389,Elham Sahebkar Khorasani,Zhao Zhenge,1
8390,John Champaign,Zhao Zhenge,1
8391,Juan Rodriguez,Torsten Suel,1
8392,Juan Rodriguez,Wei Jiang,1
8393,Torsten Suel,Wei Jiang,1
8394,Abdesattar Mhadhbi,Badran Raddaoui,1
8395,Abdesattar Mhadhbi,Lakhdar Sais,1
8396,Abdesattar Mhadhbi,Nizar Mhadhbi,1
8397,Abdesattar Mhadhbi,Saïd Jabbour,1
8398,Badran Raddaoui,Lakhdar Sais,1
8399,Badran Raddaoui,Nizar Mhadhbi,1
8400,Badran Raddaoui,Saïd Jabbour,1
8401,Lakhdar Sais,Nizar Mhadhbi,1
8402,Lakhdar Sais,Saïd Jabbour,1
8403,Nizar Mhadhbi,Saïd Jabbour,1
8404,Dongjie He,Hao Liu 0026,1
8405,Dongjie He,Hongfeng Chai,1
8406,Dongjie He,Jinzhi Hua,1
8407,Dongjie He,Shuo He,1
8408,Dongjie He,Weihuai Liu,1
8409,Dongjie He,Xibo Zhou,1
8410,Dongjie He,Yanjun Xu,1
8411,Hao Liu 0026,Hongfeng Chai,1
8412,Hao Liu 0026,Jinzhi Hua,1
8413,Hao Liu 0026,Shuo He,1
8414,Hao Liu 0026,Weihuai Liu,1
8415,Hao Liu 0026,Xibo Zhou,1
8416,Hao Liu 0026,Yanjun Xu,1
8417,Hongfeng Chai,Jinzhi Hua,1
8418,Hongfeng Chai,Shuo He,1
8419,Hongfeng Chai,Weihuai Liu,1
8420,Hongfeng Chai,Xibo Zhou,1
8421,Hongfeng Chai,Yanjun Xu,1
8422,Jinzhi Hua,Shuo He,1
8423,Jinzhi Hua,Weihuai Liu,1
8424,Jinzhi Hua,Xibo Zhou,1
8425,Jinzhi Hua,Yanjun Xu,1
8426,Shuo He,Weihuai Liu,1
8427,Shuo He,Xibo Zhou,1
8428,Shuo He,Yanjun Xu,1
8429,Weihuai Liu,Xibo Zhou,1
8430,Weihuai Liu,Yanjun Xu,1
8431,Xibo Zhou,Yanjun Xu,1
8432,Aman Gupta,S. Muthukrishnan,1
8433,Aman Gupta,Smita Wadhwa,1
8434,S. Muthukrishnan,Smita Wadhwa,1
8435,Daiki Shimada,Hitoshi Iyatomi,1
8436,Daiki Shimada,Ryunosuke Kotani,1
8437,Hitoshi Iyatomi,Ryunosuke Kotani,1
8438,Joshua Plasse,Niall M. Adams,1
8439,Christoph Becker 0001,Emily Maemura,1
8440,Christoph Becker 0001,Ian Milligan,1
