,From,To,Weight
2906,John R. Anderson,Zhiyuan Cheng 0002,1
2907,Alex 'Sandy' Pentland,Yinzhan Xu,1
2908,Alex 'Sandy' Pentland,Yoshihiko Suhara,1
2909,Yinzhan Xu,Yoshihiko Suhara,1
2910,Dolière Francis Somé,Nataliia Bielova,1
2911,Dolière Francis Somé,Tamara Rezk,1
2912,Nataliia Bielova,Tamara Rezk,1
2913,Donghyeon Park,Jaewoo Kang,1
2914,Donghyeon Park,Seongsoon Kim,1
2915,Donghyeon Park,Seongwoon Lee,1
2916,Jaewoo Kang,Seongsoon Kim,1
2917,Jaewoo Kang,Seongwoon Lee,1
2918,Seongsoon Kim,Seongwoon Lee,1
2919,Ana Nika,Ben Y. Zhao,1
2920,Ana Nika,Haitao Zheng 0001,1
2921,Ana Nika,Xinyi Zhang,1
2922,Ana Nika,Yanzi Zhu,1
2923,Ana Nika,Yuanshun Yao,1
2924,Ana Nika,Zhijing Li 0001,1
2925,Ben Y. Zhao,Xinyi Zhang,2
2926,Ben Y. Zhao,Yanzi Zhu,1
2927,Ben Y. Zhao,Yuanshun Yao,1
2928,Ben Y. Zhao,Zhijing Li 0001,1
2929,Haitao Zheng 0001,Xinyi Zhang,2
2930,Haitao Zheng 0001,Yanzi Zhu,1
2931,Haitao Zheng 0001,Yuanshun Yao,1
2932,Haitao Zheng 0001,Zhijing Li 0001,1
2933,Xinyi Zhang,Yanzi Zhu,1
2934,Xinyi Zhang,Yuanshun Yao,1
2935,Xinyi Zhang,Zhijing Li 0001,1
2936,Yanzi Zhu,Yuanshun Yao,1
2937,Yanzi Zhu,Zhijing Li 0001,1
2938,Yuanshun Yao,Zhijing Li 0001,1
2939,Aneesh Sharma,Ashish Goel,1
2940,Aneesh Sharma,C. Seshadhri,1
2941,Ashish Goel,C. Seshadhri,1
2942,Bolong Zheng,Cyrus Shahabi,1
2943,Bolong Zheng,Han Su,1
2944,Bolong Zheng,Tieke He,1
2945,Bolong Zheng,Ugur Demiryurek,1
2946,Bolong Zheng,Yaguang Li,1
2947,Cyrus Shahabi,Han Su,1
2948,Cyrus Shahabi,Tieke He,1
2949,Cyrus Shahabi,Yaguang Li,1
2950,Han Su,Tieke He,1
2951,Han Su,Ugur Demiryurek,1
2952,Han Su,Yaguang Li,1
2953,Tieke He,Ugur Demiryurek,1
2954,Tieke He,Yaguang Li,1
2955,Ugur Demiryurek,Yaguang Li,1
2956,Daqing Zhang 0001,Dingqi Yang,1
2957,Daqing Zhang 0001,Leye Wang,1
2958,Daqing Zhang 0001,Tianben Wang,1
2959,Daqing Zhang 0001,Xiao Han 0001,1
2960,Daqing Zhang 0001,Xiaojuan Ma,1
2961,Dingqi Yang,Leye Wang,1
2962,Dingqi Yang,Tianben Wang,1
2963,Dingqi Yang,Xiao Han 0001,1
2964,Dingqi Yang,Xiaojuan Ma,1
2965,Leye Wang,Tianben Wang,1
2966,Leye Wang,Xiao Han 0001,1
2967,Leye Wang,Xiaojuan Ma,1
2968,Tianben Wang,Xiao Han 0001,1
2969,Tianben Wang,Xiaojuan Ma,1
2970,Xiao Han 0001,Xiaojuan Ma,1
2971,Clare R. Voss,Heng Ji,1
2972,Clare R. Voss,Jiawei Han 0001,1
2973,Clare R. Voss,Meng Qu,1
2974,Clare R. Voss,Tarek F. Abdelzaher,1
2975,Clare R. Voss,Wenqi He,1
2976,Clare R. Voss,Xiang Ren 0001,1
2977,Clare R. Voss,Zeqiu Wu,1
2978,Heng Ji,Jiawei Han 0001,1
2979,Heng Ji,Meng Qu,1
2980,Heng Ji,Tarek F. Abdelzaher,1
2981,Heng Ji,Wenqi He,1
2982,Heng Ji,Xiang Ren 0001,1
2983,Heng Ji,Zeqiu Wu,1
2984,Jiawei Han 0001,Tarek F. Abdelzaher,1
2985,Jiawei Han 0001,Wenqi He,1
2986,Jiawei Han 0001,Zeqiu Wu,1
2987,Meng Qu,Tarek F. Abdelzaher,1
2988,Meng Qu,Wenqi He,1
2989,Meng Qu,Zeqiu Wu,1
2990,Tarek F. Abdelzaher,Wenqi He,1
2991,Tarek F. Abdelzaher,Xiang Ren 0001,1
2992,Tarek F. Abdelzaher,Zeqiu Wu,1
2993,Wenqi He,Xiang Ren 0001,1
2994,Wenqi He,Zeqiu Wu,1
2995,Xiang Ren 0001,Zeqiu Wu,1
2996,Abhijnan Chakraborty,Krishna P. Gummadi,2
2997,Abhijnan Chakraborty,Niloy Ganguly,2
2998,Abhijnan Chakraborty,Saptarshi Ghosh 0001,2
2999,Krishna P. Gummadi,Niloy Ganguly,2
3000,Krishna P. Gummadi,Saptarshi Ghosh 0001,2
3001,Niloy Ganguly,Saptarshi Ghosh 0001,2
3002,Dimitar Dimitrov,Florian Lemmerich,1
3003,Dimitar Dimitrov,Markus Strohmaier,1
3004,Dimitar Dimitrov,Philipp Singer,1
3005,Aadharsh Kannan,Cinar Kilcioglu,1
3006,Aadharsh Kannan,Justin M. Rao,1
3007,Aadharsh Kannan,R. Preston McAfee,1
3008,Cinar Kilcioglu,Justin M. Rao,1
3009,Cinar Kilcioglu,R. Preston McAfee,1
3010,Justin M. Rao,R. Preston McAfee,1
3011,Naoto Ohsaka,Yuichi Yoshida,1
3012,Claudia Wagner,Fariba Karimi 0001,1
3013,Claudia Wagner,Jürgen Pfeffer,1
3014,Claudia Wagner,Markus Strohmaier,1
3015,Claudia Wagner,Philipp Singer,1
3016,Fariba Karimi 0001,Jürgen Pfeffer,1
3017,Fariba Karimi 0001,Markus Strohmaier,1
3018,Fariba Karimi 0001,Philipp Singer,1
3019,Jürgen Pfeffer,Markus Strohmaier,1
3020,Jürgen Pfeffer,Philipp Singer,1
3021,Chung Hwan Kim,Dongyan Xu,1
3022,Chung Hwan Kim,I Luk Kim,1
3023,Chung Hwan Kim,Kyungtae Kim,1
3024,Chung Hwan Kim,Xiangyu Zhang 0001,1
3025,Chung Hwan Kim,Yonghwi Kwon,1
3026,Chung Hwan Kim,Yunhui Zheng,1
3027,Dongyan Xu,I Luk Kim,1
3028,Dongyan Xu,Kyungtae Kim,1
3029,Dongyan Xu,Xiangyu Zhang 0001,1
3030,Dongyan Xu,Yonghwi Kwon,1
3031,Dongyan Xu,Yunhui Zheng,1
3032,I Luk Kim,Kyungtae Kim,1
3033,I Luk Kim,Xiangyu Zhang 0001,1
3034,I Luk Kim,Yonghwi Kwon,1
3035,I Luk Kim,Yunhui Zheng,1
3036,Kyungtae Kim,Xiangyu Zhang 0001,1
3037,Kyungtae Kim,Yonghwi Kwon,1
3038,Kyungtae Kim,Yunhui Zheng,1
3039,Xiangyu Zhang 0001,Yonghwi Kwon,1
3040,Xiangyu Zhang 0001,Yunhui Zheng,1
3041,Yonghwi Kwon,Yunhui Zheng,1
3042,Wei Chen,Yuan Lin 0003,1
3043,Wei Chen,Zhongzhi Zhang,1
3044,Yuan Lin 0003,Zhongzhi Zhang,1
3045,Gregor von Bochmann,Guy-Vincent Jourdan,1
3046,Gregor von Bochmann,Iosif-Viorel Onut,1
3047,Gregor von Bochmann,Qian Cui,1
3048,Gregor von Bochmann,Russell Couturier,1
3049,Guy-Vincent Jourdan,Iosif-Viorel Onut,1
3050,Guy-Vincent Jourdan,Qian Cui,1
3051,Guy-Vincent Jourdan,Russell Couturier,1
3052,Iosif-Viorel Onut,Qian Cui,1
3053,Iosif-Viorel Onut,Russell Couturier,1
3054,Qian Cui,Russell Couturier,1
3055,Brunella Spinelli,L. Elisa Celis,1
3056,Brunella Spinelli,Patrick Thiran,1
3057,L. Elisa Celis,Patrick Thiran,1
3058,Fajie Yuan,Haitao Yu 0003,1
3059,Fajie Yuan,Joemon M. Jose,1
3060,Fajie Yuan,Long Chen 0008,1
3061,Haitao Yu 0003,Joemon M. Jose,1
3062,Haitao Yu 0003,Long Chen 0008,1
3063,Joemon M. Jose,Long Chen 0008,1
3064,Antonio Torralba 0001,Ferda Ofli,2
3065,Antonio Torralba 0001,Ingmar Weber,2
3066,Antonio Torralba 0001,Raggi al Hammouri,1
3067,Antonio Torralba 0001,Yusuf Aytar,2
3068,Ferda Ofli,Ingmar Weber,2
3069,Ferda Ofli,Raggi al Hammouri,1
3070,Ferda Ofli,Yusuf Aytar,2
3071,Ingmar Weber,Raggi al Hammouri,1
3072,Ingmar Weber,Yusuf Aytar,2
3073,Raggi al Hammouri,Yusuf Aytar,1
3074,Asja Fischer,Denis Lukovnikov,1
3075,Asja Fischer,Jens Lehmann 0001,1
3076,Asja Fischer,Sören Auer,1
3077,Denis Lukovnikov,Jens Lehmann 0001,1
3078,Denis Lukovnikov,Sören Auer,1
3079,Jens Lehmann 0001,Sören Auer,1
3080,Ajaya Neupane,Leanne M. Hirshfield,1
3081,Ajaya Neupane,Nitesh Saxena,1
3082,Leanne M. Hirshfield,Nitesh Saxena,1
3083,Chao Zhang 0014,Haoruo Peng,1
3084,Chao Zhang 0014,Shaowen Wang,1
3085,Chao Zhang 0014,Yu Zheng 0004,1
3086,Haoruo Peng,Jiawei Han 0001,1
3087,Haoruo Peng,Keyang Zhang,1
3088,Haoruo Peng,Quan Yuan 0001,1
3089,Haoruo Peng,Shaowen Wang,1
3090,Haoruo Peng,Tim Hanratty,1
3091,Haoruo Peng,Yu Zheng 0004,1
3092,Jiawei Han 0001,Shaowen Wang,1
3093,Jiawei Han 0001,Yu Zheng 0004,1
3094,Keyang Zhang,Shaowen Wang,1
3095,Keyang Zhang,Yu Zheng 0004,1
3096,Quan Yuan 0001,Shaowen Wang,1
3097,Quan Yuan 0001,Yu Zheng 0004,1
3098,Shaowen Wang,Tim Hanratty,1
3099,Shaowen Wang,Yu Zheng 0004,1
3100,Tim Hanratty,Yu Zheng 0004,1
3101,Chenyan Xiong,Russell Power,1
3102,Jamie Callan,Russell Power,1
3103,Baoxin Li,Clayton Mellina,1
3104,Baoxin Li,Jiliang Tang,1
3105,Baoxin Li,Jundong Li,1
3106,Baoxin Li,Neil O'Hare,1
3107,Baoxin Li,Yali Wan,1
3108,Baoxin Li,Yi Chang 0001,1
3109,Baoxin Li,Yilin Wang,1
3110,Clayton Mellina,Jiliang Tang,1
3111,Clayton Mellina,Jundong Li,1
3112,Clayton Mellina,Neil O'Hare,1
3113,Clayton Mellina,Yali Wan,1
3114,Clayton Mellina,Yi Chang 0001,1
3115,Clayton Mellina,Yilin Wang,1
3116,Jiliang Tang,Neil O'Hare,1
3117,Jiliang Tang,Yali Wan,1
3118,Jiliang Tang,Yilin Wang,2
3119,Jundong Li,Neil O'Hare,1
3120,Jundong Li,Yali Wan,1
3121,Jundong Li,Yilin Wang,1
3122,Neil O'Hare,Yali Wan,1
3123,Neil O'Hare,Yi Chang 0001,1
3124,Neil O'Hare,Yilin Wang,1
3125,Yali Wan,Yi Chang 0001,1
3126,Yali Wan,Yilin Wang,1
3127,Yi Chang 0001,Yilin Wang,1
3128,Christopher A. Wilkens,Rad Niazadeh,1
3129,Christopher A. Wilkens,Ruggiero Cavallo,2
3130,Rad Niazadeh,Ruggiero Cavallo,1
3131,Chanyoung Park,Dong Hyun Kim,1
3132,Chanyoung Park,Hwanjo Yu,1
3133,Chanyoung Park,Jinoh Oh,1
3134,Dong Hyun Kim,Hwanjo Yu,1
3135,Dong Hyun Kim,Jinoh Oh,1
3136,Hwanjo Yu,Jinoh Oh,1
3137,Aliaksei Severyn,Aurélien Lucchi,1
3138,Aliaksei Severyn,Jan Deriu,1
3139,Aliaksei Severyn,Mark Cieliebak,1
3140,Aliaksei Severyn,Martin Jaggi,1
3141,Aliaksei Severyn,Simon Müller,1
3142,Aliaksei Severyn,Thomas Hofmann,1
3143,Aliaksei Severyn,Valeria De Luca,1
3144,Aurélien Lucchi,Jan Deriu,1
3145,Aurélien Lucchi,Mark Cieliebak,1
3146,Aurélien Lucchi,Martin Jaggi,1
3147,Aurélien Lucchi,Simon Müller,1
3148,Aurélien Lucchi,Thomas Hofmann,1
3149,Aurélien Lucchi,Valeria De Luca,1
3150,Jan Deriu,Mark Cieliebak,1
3151,Jan Deriu,Martin Jaggi,1
3152,Jan Deriu,Simon Müller,1
3153,Jan Deriu,Thomas Hofmann,1
3154,Jan Deriu,Valeria De Luca,1
3155,Mark Cieliebak,Martin Jaggi,1
3156,Mark Cieliebak,Simon Müller,1
3157,Mark Cieliebak,Thomas Hofmann,1
3158,Mark Cieliebak,Valeria De Luca,1
3159,Martin Jaggi,Simon Müller,1
3160,Martin Jaggi,Thomas Hofmann,1
3161,Martin Jaggi,Valeria De Luca,1
3162,Simon Müller,Thomas Hofmann,1
3163,Simon Müller,Valeria De Luca,1
3164,Thomas Hofmann,Valeria De Luca,1
3165,Anthony Ian Wirth,David F. Gleich,1
3166,Anthony Ian Wirth,Nate Veldt,1
3167,David F. Gleich,Nate Veldt,1
3168,Dit-Yan Yeung,Irwin King,1
3169,Dit-Yan Yeung,Jiani Zhang 0001,1
3170,Dit-Yan Yeung,Xingjian Shi,1
3171,Irwin King,Xingjian Shi,1
3172,Jiani Zhang 0001,Xingjian Shi,1
3173,Damon McCoy,Greg Durrett,1
3174,Damon McCoy,Jonathan K. Kummerfeld,1
3175,Damon McCoy,Kirill Levchenko,1
3176,Damon McCoy,Rebecca S. Portnoff,2
3177,Damon McCoy,Sadia Afroz,2
3178,Damon McCoy,Taylor Berg-Kirkpatrick,1
3179,Damon McCoy,Vern Paxson,1
3180,Greg Durrett,Jonathan K. Kummerfeld,1
3181,Greg Durrett,Kirill Levchenko,1
3182,Greg Durrett,Rebecca S. Portnoff,1
3183,Greg Durrett,Sadia Afroz,1
3184,Greg Durrett,Taylor Berg-Kirkpatrick,1
3185,Greg Durrett,Vern Paxson,1
3186,Jonathan K. Kummerfeld,Kirill Levchenko,1
3187,Jonathan K. Kummerfeld,Rebecca S. Portnoff,1
3188,Jonathan K. Kummerfeld,Sadia Afroz,1
3189,Jonathan K. Kummerfeld,Taylor Berg-Kirkpatrick,1
3190,Jonathan K. Kummerfeld,Vern Paxson,1
3191,Kirill Levchenko,Rebecca S. Portnoff,1
3192,Kirill Levchenko,Sadia Afroz,1
3193,Kirill Levchenko,Taylor Berg-Kirkpatrick,1
3194,Kirill Levchenko,Vern Paxson,1
3195,Rebecca S. Portnoff,Sadia Afroz,2
3196,Rebecca S. Portnoff,Taylor Berg-Kirkpatrick,1
3197,Rebecca S. Portnoff,Vern Paxson,1
3198,Sadia Afroz,Taylor Berg-Kirkpatrick,1
3199,Sadia Afroz,Vern Paxson,1
3200,Taylor Berg-Kirkpatrick,Vern Paxson,1
3201,Hanwang Zhang,Liqiang Nie,1
3202,Hanwang Zhang,Lizi Liao,1
3203,Hanwang Zhang,Tat-Seng Chua,1
3204,Hanwang Zhang,Xia Hu,1
3205,Hanwang Zhang,Xiangnan He 0001,1
3206,Liqiang Nie,Lizi Liao,1
3207,Liqiang Nie,Tat-Seng Chua,1
3208,Liqiang Nie,Xia Hu,1
3209,Liqiang Nie,Xiangnan He 0001,1
3210,Lizi Liao,Tat-Seng Chua,1
3211,Lizi Liao,Xia Hu,1
3212,Lizi Liao,Xiangnan He 0001,1
3213,Tat-Seng Chua,Xia Hu,1
3214,Tat-Seng Chua,Xiangnan He 0001,1
3215,Xia Hu,Xiangnan He 0001,1
3216,Alexander Nus,Avihai Mejer,1
3217,Alexander Nus,Fiana Raiber,1
3218,Alexander Nus,Ido Guy,1
3219,Avihai Mejer,Fiana Raiber,1
3220,Avihai Mejer,Ido Guy,1
3221,Fiana Raiber,Ido Guy,1
3222,Anupam Das 0001,Jassim Aljuraidan,1
3223,Anupam Das 0001,Limin Jia 0001,1
3224,Anupam Das 0001,Lujo Bauer,1
3225,Anupam Das 0001,Milijana Surbatovich,1
3226,Jassim Aljuraidan,Limin Jia 0001,1
3227,Jassim Aljuraidan,Lujo Bauer,1
3228,Jassim Aljuraidan,Milijana Surbatovich,1
3229,Limin Jia 0001,Lujo Bauer,1
3230,Limin Jia 0001,Milijana Surbatovich,1
3231,Lujo Bauer,Milijana Surbatovich,1
3232,Aneesh Sharma,Jon M. Kleinberg,1
3233,Aneesh Sharma,Krishna Kamath,1
3234,Aneesh Sharma,Rahmtin Rotabi,1
3235,Jon M. Kleinberg,Krishna Kamath,1
3236,Krishna Kamath,Rahmtin Rotabi,1
3237,K. Selçuk Candan,Maria Luisa Sapino,1
3238,K. Selçuk Candan,Xinsheng Li,1
3239,Maria Luisa Sapino,Xinsheng Li,1
3240,Benjamin Haines,Hongning Wang,1
3241,Benjamin Haines,Lin Gong,1
3242,Hongning Wang,Lin Gong,1
3243,Cheng Li 0012,Jiaqi Ma 0001,1
3244,Cheng Li 0012,Qiaozhu Mei,1
3245,Cheng Li 0012,Xiaoxiao Guo,1
3246,Jiaqi Ma 0001,Qiaozhu Mei,1
3247,Jiaqi Ma 0001,Xiaoxiao Guo,1
3248,Qiaozhu Mei,Xiaoxiao Guo,1
3249,George Berry,Sean J. Taylor,1
3250,Eunyee Koh,Jay Pujara,1
3251,Eunyee Koh,Lise Getoor,1
3252,Eunyee Koh,Nikhil Kini,1
3253,Eunyee Koh,Sungchul Kim,1
3254,Jay Pujara,Lise Getoor,1
3255,Jay Pujara,Nikhil Kini,1
3256,Jay Pujara,Sungchul Kim,1
3257,Lise Getoor,Nikhil Kini,1
3258,Lise Getoor,Sungchul Kim,1
3259,Nikhil Kini,Sungchul Kim,1
3260,Mayank Kejriwal,Pedro A. Szekely,1
3261,Bokai Cao,Linchuan Xu,1
3262,Linchuan Xu,Philip S. Yu,1
3263,Linchuan Xu,Xiaokai Wei,1
3264,Kamesh Munagala,Kostas Kollias,1
3265,Kamesh Munagala,Siddhartha Banerjee,1
3266,Kamesh Munagala,Sreenivas Gollapudi,1
3267,Kostas Kollias,Siddhartha Banerjee,1
3268,Kostas Kollias,Sreenivas Gollapudi,1
3269,Siddhartha Banerjee,Sreenivas Gollapudi,1
3270,Cristian Danescu-Niculescu-Mizil,Lillian Lee,1
3271,Cristian Danescu-Niculescu-Mizil,Liye Fu,1
3272,Lillian Lee,Liye Fu,1
3273,Bin Zou 0006,Ingemar Johansson Cox,1
3274,Bin Zou 0006,Vasileios Lampos,1
3275,Ingemar Johansson Cox,Vasileios Lampos,1
3276,Ambuj K. Singh,Minh X. Hoang,1
3277,Ambuj K. Singh,Xiang Wu,1
3278,Ambuj K. Singh,Xuan-Hong Dang,1
3279,Ambuj K. Singh,Zhenyu Yan 0001,1
3280,Minh X. Hoang,Xiang Wu,1
3281,Minh X. Hoang,Xuan-Hong Dang,1
3282,Minh X. Hoang,Zhenyu Yan 0001,1
3283,Xiang Wu,Xuan-Hong Dang,1
3284,Xiang Wu,Zhenyu Yan 0001,1
3285,Xuan-Hong Dang,Zhenyu Yan 0001,1
3286,Carlos Castillo 0001,Przemyslaw A. Grabowicz,1
3287,Carlos Castillo 0001,Ryota Kobayashi,1
3288,Julia Proskurnia,Przemyslaw A. Grabowicz,1
3289,Julia Proskurnia,Ryota Kobayashi,1
3290,Karl Aberer,Przemyslaw A. Grabowicz,1
3291,Karl Aberer,Ryota Kobayashi,1
3292,Philippe Cudré-Mauroux,Przemyslaw A. Grabowicz,1
3293,Philippe Cudré-Mauroux,Ryota Kobayashi,1
3294,Przemyslaw A. Grabowicz,Ryota Kobayashi,1
3295,Cuong Xuan Chu,Gerhard Weikum,1
3296,Cuong Xuan Chu,Niket Tandon,1
3297,Gerhard Weikum,Niket Tandon,1
3298,Eiko Yoneki,Michael Schaarschmidt,1
3299,Eiko Yoneki,Valentin Dalibard,1
3300,Michael Schaarschmidt,Valentin Dalibard,1
3301,Felix Xiaozhu Lin,Mengwei Xu,1
3302,Felix Xiaozhu Lin,Xuanzhe Liu,1
3303,Felix Xiaozhu Lin,Yun Ma 0002,1
3304,Felix Xiaozhu Lin,Yunxin Liu,1
3305,Mengwei Xu,Xuanzhe Liu,1
3306,Mengwei Xu,Yun Ma 0002,1
3307,Mengwei Xu,Yunxin Liu,1
3308,Xuanzhe Liu,Yun Ma 0002,1
3309,Xuanzhe Liu,Yunxin Liu,1
3310,Yun Ma 0002,Yunxin Liu,1
3311,Bin Li 0015,Chengqi Zhang,1
3312,Bin Li 0015,Ling Chen 0006,1
3313,Bin Li 0015,Wei Wu 0011,1
3314,Chengqi Zhang,Ling Chen 0006,1
3315,Chengqi Zhang,Wei Wu 0011,1
3316,Ling Chen 0006,Wei Wu 0011,1
3317,Andrés Abeliuk,Gerardo Berbeglia,1
3318,Andrés Abeliuk,Kristina Lerman,1
3319,Andrés Abeliuk,Pascal Van Hentenryck,1
3320,Andrés Abeliuk,Tad Hogg,1
3321,Gerardo Berbeglia,Kristina Lerman,1
3322,Gerardo Berbeglia,Pascal Van Hentenryck,1
3323,Gerardo Berbeglia,Tad Hogg,1
3324,Kristina Lerman,Pascal Van Hentenryck,1
3325,Kristina Lerman,Tad Hogg,1
3326,Pascal Van Hentenryck,Tad Hogg,1
3327,Andrew Tomkins,Maithra Raghu,1
3328,Andrew Tomkins,Ravi Kumar 0001,1
3329,Andrew Tomkins,Tamás Sarlós,1
3330,Maithra Raghu,Ravi Kumar 0001,1
3331,Maithra Raghu,Tamás Sarlós,1
3332,Ravi Kumar 0001,Tamás Sarlós,1
3333,Ansh Shukla,Arvind Narayanan,1
3334,Ansh Shukla,Jessica Su,1
3335,Ansh Shukla,Sharad Goel,1
3336,Arvind Narayanan,Jessica Su,1
3337,Arvind Narayanan,Sharad Goel,1
3338,Jessica Su,Sharad Goel,1
3339,Ben Kao,Martin Ester,1
3340,Ben Kao,Xiang Li 0067,1
3341,Ben Kao,Xin Wang 0019,1
3342,Ben Kao,Yao Wu,1
3343,Ben Kao,Yudian Zheng,1
3344,Martin Ester,Xiang Li 0067,1
3345,Martin Ester,Yao Wu,1
3346,Martin Ester,Yudian Zheng,1
3347,Xiang Li 0067,Xin Wang 0019,1
3348,Xiang Li 0067,Yao Wu,1
3349,Xiang Li 0067,Yudian Zheng,1
3350,Xin Wang 0019,Yao Wu,1
3351,Xin Wang 0019,Yudian Zheng,1
3352,Yao Wu,Yudian Zheng,1
3353,Alessandro Epasto,David Stück,1
3354,Alessandro Epasto,Greg Ver Steeg,1
3355,Alessandro Epasto,Haraldur Tómas Hallgrímsson,1
3356,Alessandro Epasto,Luca Foschini,1
3357,David Stück,Greg Ver Steeg,1
3358,David Stück,Haraldur Tómas Hallgrímsson,1
3359,David Stück,Luca Foschini,1
3360,Greg Ver Steeg,Haraldur Tómas Hallgrímsson,1
3361,Greg Ver Steeg,Luca Foschini,1
3362,Haraldur Tómas Hallgrímsson,Luca Foschini,1
3363,Lin Zhong 0001,Min Hong Yun,1
3364,Lin Zhong 0001,Songtao He,1
3365,Min Hong Yun,Songtao He,1
3366,Binghui Wang,Jinyuan Jia,1
3367,Binghui Wang,Le Zhang 0006,1
3368,Binghui Wang,Neil Zhenqiang Gong,1
3369,Jinyuan Jia,Le Zhang 0006,1
3370,Jinyuan Jia,Neil Zhenqiang Gong,1
3371,Le Zhang 0006,Neil Zhenqiang Gong,1
3372,Hsu-Chun Hsiao,Li Chang,1
3373,Hsu-Chun Hsiao,Tiffany Hyun-Jin Kim,1
3374,Hsu-Chun Hsiao,Wei Jeng,1
3375,Hsu-Chun Hsiao,Wei-Hsi Lin,1
3376,Li Chang,Tiffany Hyun-Jin Kim,1
3377,Li Chang,Wei Jeng,1
3378,Li Chang,Wei-Hsi Lin,1
3379,Tiffany Hyun-Jin Kim,Wei Jeng,1
3380,Tiffany Hyun-Jin Kim,Wei-Hsi Lin,1
3381,Wei Jeng,Wei-Hsi Lin,1
3382,Ee-Peng Lim,Roy Ka-Wei Lee,1
3383,Roy Ka-Wei Lee,Tuan-Anh Hoang,1
3384,Adam Roegiest,Charles L. A. Clarke,1
3385,Adam Roegiest,Gordon V. Cormack,1
3386,Adam Roegiest,Jimmy J. Lin,1
3387,Charles L. A. Clarke,Gordon V. Cormack,1
3388,Charles L. A. Clarke,Jimmy J. Lin,1
3389,Gordon V. Cormack,Jimmy J. Lin,1
3390,Chenghong Wang,Chumeng Xu,1
3391,Chenghong Wang,Hongyu Duan,1
3392,Chenghong Wang,Priya Govindan,1
3393,Chenghong Wang,Sucheta Soundarajan,1
3394,Chumeng Xu,Hongyu Duan,1
3395,Chumeng Xu,Priya Govindan,1
3396,Chumeng Xu,Sucheta Soundarajan,1
3397,Hongyu Duan,Priya Govindan,1
3398,Hongyu Duan,Sucheta Soundarajan,1
3399,Priya Govindan,Sucheta Soundarajan,1
3400,Davide Balzarotti,Igor Santos,1
3401,Davide Balzarotti,Iskander Sánchez-Rola,1
3402,Igor Santos,Iskander Sánchez-Rola,1
3403,Ke Zhou 0003,Min Zhang 0006,1
3404,Ke Zhou 0003,Shaoping Ma,1
3405,Ke Zhou 0003,Yiqun Liu 0001,1
3406,Ke Zhou 0003,Yuli Liu,1
3407,Min Zhang 0006,Yuli Liu,1
3408,Shaoping Ma,Yuli Liu,1
3409,Yiqun Liu 0001,Yuli Liu,1
3410,Dominik Kowald,Elisabeth Lex,1
3411,Dominik Kowald,Subhash Chandra Pujari,1
3412,Elisabeth Lex,Subhash Chandra Pujari,1
3413,Abdalghani Abujabal,Gerhard Weikum,1
3414,Abdalghani Abujabal,Mirek Riedewald,1
3415,Abdalghani Abujabal,Mohamed Yahya,1
3416,Gerhard Weikum,Mirek Riedewald,1
3417,Gerhard Weikum,Mohamed Yahya,1
3418,Mirek Riedewald,Mohamed Yahya,1
3419,Hirofumi Suzuki,Masakazu Ishihata,1
3420,Hirofumi Suzuki,Takanori Maehara,1
3421,Masakazu Ishihata,Takanori Maehara,1
3422,David García-Soriano,Gilad Asharov,1
3423,David García-Soriano,Tamir Tassa,1
3424,Francesco Bonchi,Gilad Asharov,1
3425,Francesco Bonchi,Tamir Tassa,1
3426,Gilad Asharov,Tamir Tassa,1
3427,Christian Rossow,Giancarlo Pellegrino,1
3428,Christian Rossow,Michael Backes 0001,1
3429,Christian Rossow,Milivoj Simeonovski,1
3430,Giancarlo Pellegrino,Michael Backes 0001,1
3431,Giancarlo Pellegrino,Milivoj Simeonovski,1
3432,Michael Backes 0001,Milivoj Simeonovski,1
3433,Cun-Hui Zhang,Ping Li 0001,1
3434,Chong Feng,Heyan Huang,1
3435,Chong Feng,Yashen Wang,1
3436,Heyan Huang,Yashen Wang,1
3437,Huan Liu 0001,Kai Shu,1
3438,Huan Liu 0001,Suhas Ranganath,1
3439,Huan Liu 0001,Yilin Wang,1
3440,Jiliang Tang,Kai Shu,1
3441,Jiliang Tang,Suhas Ranganath,1
3442,Kai Shu,Suhang Wang,1
3443,Kai Shu,Suhas Ranganath,1
3444,Kai Shu,Yilin Wang,1
3445,Suhang Wang,Suhas Ranganath,1
3446,Suhang Wang,Yilin Wang,1
3447,Suhas Ranganath,Yilin Wang,1
3448,Adam Wierman,Longbo Huang,1
3449,Adam Wierman,Zhixuan Fang,1
3450,Longbo Huang,Zhixuan Fang,1
3451,Elad Yom-Tov,Luca Soldaini,1
3452,Amr Ahmed,Chao-Yuan Wu,1
3453,Amr Ahmed,Gowtham Ramani Kumar,1
3454,Amr Ahmed,Ritendra Datta,1
3455,Chao-Yuan Wu,Gowtham Ramani Kumar,1
3456,Chao-Yuan Wu,Ritendra Datta,1
3457,Gowtham Ramani Kumar,Ritendra Datta,1
3458,Aaditya Prakash,Ashequl Qadir,1
3459,Aaditya Prakash,Joey Liu,1
3460,Aaditya Prakash,Kathy Lee,1
3461,Aaditya Prakash,Oladimeji Farri,1
3462,Aaditya Prakash,Sadid A. Hasan,1
3463,Aaditya Prakash,Vivek V. Datla,1
3464,Ashequl Qadir,Joey Liu,1
3465,Ashequl Qadir,Kathy Lee,1
3466,Ashequl Qadir,Oladimeji Farri,1
3467,Ashequl Qadir,Sadid A. Hasan,1
